time (min),f (Hz),d (ppm)
0.0,0.6400000005960464,0.47542857142856576
0.00999999999999801,0.0,0.4954285714285618
0.00999999999999801,1.0700000002980232,0.45542857142856974
0.020000000000003126,0.6000000014901161,0.4454285714285646
0.030000000000001137,0.7800000011920929,0.4454285714285646
0.03999999999999915,1.369999997317791,0.45542857142856974
0.03999999999999915,2.5799999982118607,0.4054285714285726
0.04999999999999716,3.730000004172325,0.4354285714285595
0.060000000000002274,2.380000002682209,0.47542857142856576
0.07000000000000028,0.49000000208616257,0.39542857142856747
0.07000000000000028,0.4299999997019768,0.45542857142856974
0.0799999999999983,-1.880000002682209,0.4154285714285635
0.09000000000000341,-2.2000000029802322,0.4254285714285686
0.10000000000000142,-3.5,0.46542857142856064
0.10000000000000142,-3.8900000005960464,0.4954285714285618
0.10999999999999943,-3.9900000020861626,0.4854285714285709
0.11999999999999744,-6.280000001192093,0.515428571428572
0.11999999999999744,-7.149999998509884,0.535428571428568
0.13000000000000256,-7.659999996423721,0.5254285714285629
0.14000000000000057,-8.589999996125698,0.5654285714285692
0.14000000000000057,-8.549999997019768,0.5454285714285732
0.14999999999999858,-9.679999999701977,0.535428571428568
0.1599999999999966,-10.17000000178814,0.5454285714285732
0.1700000000000017,-11.369999997317791,0.4954285714285618
0.1700000000000017,-11.25,0.555428571428564
0.17999999999999972,-12.229999996721745,0.515428571428572
0.18999999999999773,-12.53999999910593,0.515428571428572
0.18999999999999773,-11.769999995827675,0.5454285714285732
0.20000000000000284,-14.089999996125698,0.515428571428572
0.21000000000000085,-12.799999997019768,0.5954285714285703
0.21000000000000085,-14.109999999403954,0.555428571428564
0.21999999999999886,-14.850000001490116,0.5754285714285601
0.22999999999999687,-14.71000000089407,0.5954285714285703
0.240000000000002,-14.729999996721745,0.555428571428564
0.240000000000002,-15.780000001192093,0.5854285714285652
0.25,-16.799999997019768,0.535428571428568
0.259999999999998,-16.929999999701977,0.6054285714285612
0.2700000000000031,-16.509999997913837,0.5654285714285692
0.2700000000000031,-17.649999998509884,0.5654285714285692
0.28000000000000114,-16.5,0.5854285714285652
0.28999999999999915,-17.67000000178814,0.5654285714285692
0.28999999999999915,-17.780000001192093,0.6154285714285663
0.29999999999999716,-18.899999998509884,0.5254285714285629
0.3100000000000023,-18.769999995827675,0.535428571428568
0.3100000000000023,-18.429999999701977,0.5754285714285601
0.3200000000000003,-18.390000000596046,0.6154285714285663
0.3299999999999983,-19.070000000298023,0.535428571428568
0.3400000000000034,-19.21000000089407,0.5054285714285669
0.3400000000000034,-19.479999996721745,0.555428571428564
0.3500000000000014,-20.17000000178814,0.6454285714285675
0.35999999999999943,-19.810000002384186,0.5454285714285732
0.35999999999999943,-20.280000001192093,0.5854285714285652
0.36999999999999744,-21.21000000089407,0.6054285714285612
0.38000000000000256,-21.38000000268221,0.535428571428568
0.39000000000000057,-21.100000001490116,0.5854285714285652
0.39000000000000057,-21.350000001490116,0.555428571428564
0.3999999999999986,-22.560000002384186,0.6254285714285714
0.4099999999999966,-22.67000000178814,0.5654285714285692
0.4099999999999966,-21.820000000298023,0.6154285714285663
0.4200000000000017,-23.299999997019768,0.6354285714285623
0.4299999999999997,-23.070000000298023,0.6254285714285714
0.4399999999999977,-23.46000000089407,0.6154285714285663
0.4399999999999977,-23.689999997615814,0.6254285714285714
0.45000000000000284,-23.65999999642372,0.6054285714285612
0.46000000000000085,-23.530000001192093,0.555428571428564
0.46000000000000085,-24.990000002086163,0.5754285714285601
0.46999999999999886,-24.42000000178814,0.6454285714285675
0.4799999999999969,-24.950000002980232,0.6454285714285675
0.490000000000002,-25.939999997615814,0.6554285714285726
0.490000000000002,-25.0,0.5754285714285601
0.5,-25.810000002384186,0.6354285714285623
0.509999999999998,-27.189999997615814,0.6154285714285663
0.5200000000000031,-26.67000000178814,0.6054285714285612
0.5200000000000031,-27.75,0.6054285714285612
0.5300000000000011,-27.140000000596046,0.6554285714285726
0.5399999999999991,-28.089999996125698,0.6054285714285612
0.5399999999999991,-27.839999996125698,0.5754285714285601
0.5499999999999972,-28.490000002086163,0.6454285714285675
0.5600000000000023,-28.640000000596046,0.6754285714285686
0.5700000000000003,-28.86999999731779,0.5854285714285652
0.5700000000000003,-29.299999997019768,0.6554285714285726
0.5799999999999983,-28.570000000298023,0.6554285714285726
0.5900000000000034,-29.859999999403954,0.6454285714285675
0.6000000000000014,-29.679999999701977,0.6354285714285623
0.6000000000000014,-29.899999998509884,0.6754285714285686
0.6099999999999994,-30.570000000298023,0.6254285714285714
0.6199999999999974,-30.649999998509884,0.6754285714285686
0.6199999999999974,-30.86999999731779,0.6654285714285635
0.6300000000000026,-30.689999997615814,0.6654285714285635
0.6400000000000006,-31.53999999910593,0.6654285714285635
0.6400000000000006,-31.850000001490116,0.6854285714285595
0.6499999999999986,-33.20000000298023,0.6554285714285726
0.6599999999999966,-32.67000000178814,0.6054285714285612
0.6599999999999966,-32.479999996721745,0.6454285714285675
0.6700000000000017,-32.600000001490116,0.5854285714285652
0.6799999999999997,-32.96999999880791,0.6654285714285635
0.6799999999999997,-33.65999999642372,0.6854285714285595
0.6899999999999977,-33.50999999791384,0.6254285714285714
0.7000000000000028,-34.46999999880791,0.6054285714285612
0.7100000000000009,-34.17000000178814,0.6554285714285726
0.7100000000000009,-34.600000001490116,0.6754285714285686
0.7199999999999989,-33.86999999731779,0.6554285714285726
0.7299999999999969,-36.810000002384186,0.6854285714285595
0.740000000000002,-35.90999999642372,0.6954285714285646
0.740000000000002,-35.769999995827675,0.6754285714285686
0.75,-36.519999995827675,0.6354285714285623
0.759999999999998,-37.21000000089407,0.7254285714285658
0.759999999999998,-37.17000000178814,0.6954285714285646
0.7700000000000031,-37.479999996721745,0.6754285714285686
0.7800000000000011,-38.600000001490116,0.7054285714285697
0.7800000000000011,-38.63000000268221,0.6654285714285635
0.7899999999999991,-37.95000000298023,0.6854285714285595
0.7999999999999972,-38.729999996721745,0.7054285714285697
0.8100000000000023,-38.229999996721745,0.7154285714285606
0.8100000000000023,-38.850000001490116,0.7054285714285697
0.8200000000000003,-39.45000000298023,0.7154285714285606
0.8299999999999983,-40.100000001490116,0.6754285714285686
0.8299999999999983,-40.24000000208616,0.6854285714285595
0.8400000000000034,-40.53000000119209,0.6954285714285646
0.8500000000000014,-39.32000000029802,0.6954285714285646
0.8599999999999994,-41.07999999821186,0.7354285714285709
0.8599999999999994,-41.42000000178814,0.7154285714285606
0.8699999999999974,-42.479999996721745,0.6654285714285635
0.8800000000000026,-41.5899999961257,0.7054285714285697
0.8800000000000026,-40.99000000208616,0.7054285714285697
0.8900000000000006,-42.53999999910593,0.7454285714285618
0.8999999999999986,-42.71999999880791,0.7754285714285629
0.9099999999999966,-43.00999999791384,0.7354285714285709
0.9099999999999966,-42.74000000208616,0.7354285714285709
0.9200000000000017,-43.92999999970198,0.7054285714285697
0.9299999999999997,-44.269999995827675,0.7254285714285658
0.9299999999999997,-43.78999999910593,0.7054285714285697
0.9399999999999977,-44.519999995827675,0.7154285714285606
0.9500000000000028,-44.75999999791384,0.7354285714285709
0.9500000000000028,-45.64000000059605,0.7354285714285709
0.9600000000000009,-45.13000000268221,0.7254285714285658
0.9699999999999989,-44.49000000208616,0.7054285714285697
0.9799999999999969,-46.479999996721745,0.7454285714285618
0.9799999999999969,-46.74000000208616,0.7254285714285658
0.990000000000002,-47.100000001490116,0.7354285714285709
1.0,-47.00999999791384,0.7254285714285658
1.0,-46.92999999970198,0.7354285714285709
1.009999999999998,-47.57000000029802,0.7754285714285629
1.0200000000000031,-47.519999995827675,0.7454285714285618
1.0200000000000031,-47.439999997615814,0.7554285714285669
1.0300000000000011,-47.89000000059605,0.785428571428568
1.0399999999999991,-48.46999999880791,0.7554285714285669
1.0499999999999972,-48.560000002384186,0.7154285714285606
1.0499999999999972,-50.07000000029802,0.765428571428572
1.0600000000000023,-49.310000002384186,0.7254285714285658
1.0700000000000003,-49.13000000268221,0.7454285714285618
1.0700000000000003,-49.28999999910593,0.7254285714285658
1.0799999999999983,-48.82999999821186,0.7754285714285629
1.0900000000000034,-49.92000000178814,0.7554285714285669
1.0900000000000034,-50.24000000208616,0.7454285714285618
1.1000000000000014,-50.21000000089407,0.785428571428568
1.1099999999999994,-50.63000000268221,0.785428571428568
1.1099999999999994,-51.189999997615814,0.7754285714285629
1.1199999999999974,-51.350000001490116,0.7554285714285669
1.1300000000000026,-51.810000002384186,0.785428571428568
1.1400000000000006,-51.32999999821186,0.785428571428568
1.1499999999999986,-51.899999998509884,0.7754285714285629
1.1499999999999986,-52.939999997615814,0.8254285714285601
1.1599999999999966,-52.53000000119209,0.7254285714285658
1.1599999999999966,-52.649999998509884,0.765428571428572
