time (min),f (Hz),d (ppm)
0.0,-0.7199999988079071,1.7572307692307447
0.04000000000000625,0.0,1.7472307692307538
0.07000000000000739,0.1599999964237213,1.7472307692307538
0.10999999999999943,-0.030000001192092896,1.7472307692307538
0.14000000000000057,0.17999999970197678,1.7472307692307538
0.1700000000000017,1.1499999985098839,1.7772307692307407
0.20000000000000284,0.28999999910593033,1.7372307692307487
0.2400000000000091,0.5300000011920929,1.7472307692307538
0.27000000000001023,-0.3400000035762787,1.7372307692307487
0.3100000000000023,-0.6499999985098839,1.7572307692307447
0.3400000000000034,-0.5099999979138374,1.7472307692307538
0.37000000000000455,-0.4399999976158142,1.7372307692307487
0.4000000000000057,-1.2400000020861626,1.7572307692307447
0.4399999999999977,-0.9399999976158142,1.7172307692307527
0.46999999999999886,-0.9600000008940697,1.7672307692307498
0.5,-0.3100000023841858,1.7272307692307436
0.5400000000000063,-1.7000000029802322,1.7472307692307538
0.5700000000000074,-0.7400000020861626,1.7372307692307487
0.6000000000000085,-1.8299999982118607,1.7272307692307436
0.6400000000000006,-1.6499999985098839,1.7072307692307476
0.6700000000000017,-1.2899999991059303,1.7372307692307487
0.710000000000008,-2.4200000017881393,1.7172307692307527
0.7400000000000091,-1.6700000017881393,1.7472307692307538
0.7700000000000102,-1.780000001192093,1.7672307692307498
0.7999999999999972,-1.7000000029802322,1.7272307692307436
0.8400000000000034,-2.25,1.7572307692307447
0.8700000000000045,-2.5799999982118607,1.7272307692307436
0.9100000000000108,-2.149999998509884,1.7472307692307538
0.9399999999999977,-2.280000001192093,1.7672307692307498
0.9699999999999989,-2.3900000005960464,1.7372307692307487
1.0100000000000051,-3.3599999994039536,1.7372307692307487
1.0400000000000063,-2.6099999994039536,1.7472307692307538
1.0700000000000074,-2.3200000002980232,1.7472307692307538
1.1000000000000085,-3.0500000044703484,1.7672307692307498
1.1400000000000006,-3.3000000044703484,1.7472307692307538
1.1700000000000017,-3.130000002682209,1.7572307692307447
1.2000000000000028,-3.8000000044703484,1.7472307692307538
1.240000000000009,-3.5399999991059303,1.7572307692307447
1.2700000000000102,-3.5799999982118607,1.7272307692307436
1.2999999999999972,-3.0399999991059303,1.8072307692307419
1.3400000000000034,-2.560000002384186,1.7772307692307407
1.3700000000000045,-2.219999998807907,1.7472307692307538
