time (min),f (Hz),d (ppm)
0.0,0.06463924311101543,0.20470416426223892
0.030000000000001137,0.0,0.19789226068235166
0.060000000000002274,-0.03156701028346909,0.164052531874205
0.09000000000000341,0.05821356736123562,0.13070708352313432
0.12999999999999545,0.07601518221199477,0.15732531587684662
0.1599999999999966,0.024294929206371663,0.15502780447414466
0.19999999999998863,0.05708488002419543,0.1928964044532222
0.22999999999998977,0.07859539240598679,0.1785113014355204
0.2599999999999909,0.07336876839399409,0.20980597097891973
0.30000000000001137,0.06159408017992973,0.1503577122772981
0.3300000000000125,0.06813373863697159,0.1427660473040362
0.36000000000001364,0.07034031823277509,0.1772417396580579
0.4000000000000057,0.0490553081035614,0.16918520577317508
0.4300000000000068,0.04437382929027045,0.1797250317316923
0.46000000000000796,0.05825015492737329,0.18477435710443046
0.4900000000000091,0.005089845508337021,0.14342385755588793
0.5300000000000011,0.032922787591814995,0.19373419702768047
0.5600000000000023,0.10335159748792755,0.21662452795544596
0.5900000000000034,0.028988036885857937,0.15097107828313483
0.6299999999999955,0.06517048366367817,0.16208598039531807
0.6599999999999966,0.03932701610028744,0.15315856511821835
0.6999999999999886,0.024249410629272106,0.16901621220011975
0.7299999999999898,-0.013555936887859943,0.18612868102903235
0.7599999999999909,0.06699436567723716,0.2285739482451561
0.8000000000000114,0.0748920083045963,0.26544888409441114
0.8300000000000125,0.02172778062522518,0.18228154259577423
0.8600000000000136,0.031154435873032682,0.232091112669508
0.8899999999999864,-0.03746885992586613,0.25266006993345513
0.9300000000000068,-0.03833068646490467,0.24823334952836262
0.960000000000008,-0.16111606247723032,0.252841364145894
1.0,-0.28380634114146197,0.315500238662338
1.0300000000000011,-0.39066233672201633,0.3544877895580498
1.0600000000000023,-0.5346395079046484,0.37211723799651963
1.0999999999999943,-0.7473989993333809,0.46457807421640496
1.1299999999999955,-1.0123196750879284,0.5304575448467119
1.1599999999999966,-1.1427036054432396,0.6054576258353279
1.1999999999999886,-1.4859287790954117,0.7024195249709351
1.2299999999999898,-1.7533772539347403,0.7962092956259426
1.259999999999991,-1.9987832315266143,0.917193993327345
1.3000000000000114,-2.3660330366343256,1.0217364033881609
1.3300000000000125,-2.8390260476619016,1.133403339591922
1.3600000000000136,-3.0858902204781753,1.2663767135728392
1.3899999999999864,-3.396602557972072,1.3200682329031395
1.4199999999999875,-3.6855611559003574,1.4422180769100237
1.460000000000008,-4.012852245941756,1.5645257536935446
1.490000000000009,-4.365562029182909,1.6993354331175112
1.5200000000000102,-4.749451740831136,1.8779153174303644
1.5500000000000114,-5.144227817282081,1.9356893097356362
1.5900000000000034,-5.415515683591364,2.075661795814682
1.6200000000000045,-5.690960673987865,2.1825803872391987
1.6500000000000057,-5.951424037665129,2.3055807816934077
1.6899999999999977,-6.3108592428267,2.3474498571820277
1.7199999999999989,-6.600158274546265,2.4960052976864517
1.759999999999991,-6.984687772020697,2.564347639887586
1.789999999999992,-7.231825374811889,2.684214180664071
1.8199999999999932,-7.50440563187003,2.8011066225280388
1.8600000000000136,-7.77427073046565,2.882540283845117
1.8899999999999864,-8.053190528973937,2.9275670730396257
1.9199999999999875,-8.325106407701968,3.076256358456959
1.960000000000008,-8.648622589185832,3.1859934697854726
1.990000000000009,-8.907861477509142,3.242384054885747
2.0200000000000102,-9.17567080631852,3.352028361502846
2.0500000000000114,-9.472553558275104,3.422067537829804
2.0900000000000034,-9.78690828308463,3.525301581104287
2.1200000000000045,-10.069799836352468,3.6191906035870716
2.1500000000000057,-10.31412337720394,3.691824677519236
2.1899999999999977,-10.75426458865404,3.807992470947113
2.219999999999999,-11.033683281764388,3.8996636281222266
2.25,-11.336959773674606,3.9906319667290404
2.289999999999992,-11.686560111865402,4.042247333234968
2.319999999999993,-12.003537191823126,4.172133944488394
2.3499999999999943,-12.219678676873444,4.233922106626125
2.3899999999999864,-12.660247171670198,4.3850072282348265
2.4199999999999875,-12.967898223921656,4.46476682817547
2.4499999999999886,-13.285896759852767,4.471924262861592
2.490000000000009,-13.590088765695691,4.615504919604291
2.5200000000000102,-13.948227941989897,4.702098733059756
2.5500000000000114,-14.226508478447796,4.725924353098691
2.5900000000000034,-14.605312855914233,4.877964413730211
2.6200000000000045,-14.919131815060974,4.990158105934398
2.6500000000000057,-15.170340045541524,5.056851452944045
2.6899999999999977,-15.535005652159454,5.132322017253244
2.7299999999999898,-15.893852836638688,5.197674969593606
2.75,-16.15558216832578,5.282096482836749
2.789999999999992,-16.434562107548118,5.357070875856465
2.819999999999993,-16.880336770042774,5.44264371301287
2.8499999999999943,-17.14277005344629,5.49134899787083
2.8899999999999864,-17.44228153564036,5.547555204751831
2.9199999999999875,-17.656433555111292,5.68269462264945
2.960000000000008,-17.851815021038057,5.6791958594525624
2.990000000000009,-18.25116350576282,5.73920011924659
3.0200000000000102,-18.513640294224025,5.8527315078515585
3.0500000000000114,-18.817798768356447,5.948700022096688
3.0900000000000034,-19.06805542595685,5.957696656080827
3.1200000000000045,-19.340669869631533,6.022212145254429
3.1599999999999966,-19.698097556829453,6.101561883031792
3.1899999999999977,-19.989499762281774,6.1669273301714895
3.219999999999999,-20.23229924850166,6.236711142119134
3.259999999999991,-20.386969220638278,6.242436607371133
3.289999999999992,-20.772225711867215,6.349153861678758
3.319999999999993,-20.94842989109457,6.339711922390251
3.3499999999999943,-21.220056435838345,6.386563237630412
3.3899999999999864,-21.45849721133709,6.437231314495278
3.4199999999999875,-21.7157245259732,6.489885614774067
3.460000000000008,-21.937968524917963,6.581282278484792
3.490000000000009,-22.25952427349985,6.62790090086483
3.5200000000000102,-22.346460272371772,6.662549465922439
3.5500000000000114,-22.753628747537732,6.707077965278756
3.5900000000000034,-22.97886021509767,6.758483765513631
3.6200000000000045,-23.233026559278372,6.766163952725151
3.6599999999999966,-23.467646150290967,6.791894079923111
3.6899999999999977,-23.604145338758826,6.845533105427961
3.719999999999999,-23.873616383969782,6.9286029551466015
3.75,-24.169102089479566,6.88786175228816
3.789999999999992,-24.319900884851812,6.93653434310491
3.819999999999993,-24.547400819882753,7.010038223908452
3.8600000000000136,-24.75049651376903,7.048785737164735
3.8899999999999864,-24.911186951026323,7.135649319799626
3.9199999999999875,-25.297623382881284,7.205313928460271
3.960000000000008,-25.354644313454628,7.163339674898452
3.990000000000009,-25.56408664919436,7.168928719606356
4.02000000000001,-25.84592146351934,7.200914681789612
4.060000000000002,-26.065427963063122,7.229942829566795
4.090000000000003,-26.313717008754615,7.307887846225867
4.1200000000000045,-26.50895938463509,7.321843626745874
4.150000000000006,-26.58620297648013,7.2724836191184465
4.189999999999998,-26.795072755962615,7.363817069005506
4.219999999999999,-26.987689639255407,7.3848879901466375
4.259999999999991,-27.222305776923896,7.405684383299047
4.300000000000011,-27.432688728719953,7.462490684415286
4.3300000000000125,-27.685202106460927,7.453557826536752
4.360000000000014,-27.8812362395227,7.501703817794549
4.400000000000006,-28.10142508149147,7.502884394363036
4.430000000000007,-28.229079337418078,7.5155170142437555
4.469999999999999,-28.535973063111307,7.48765105658569
4.5,-28.67162070572376,7.467914591860392
4.539999999999992,-28.79076377935708,7.55706600036163
4.569999999999993,-29.060366141423586,7.599894034764645
4.599999999999994,-29.282061100378634,7.655684405290032
4.639999999999986,-29.369614883512263,7.579131834394985
4.6699999999999875,-29.57030823528767,7.623964731886275
4.699999999999989,-29.713044676929712,7.620762122066452
4.740000000000009,-29.915161871910094,7.642229508639389
4.77000000000001,-30.13234823718667,7.66230988617184
4.800000000000011,-30.221213448047642,7.6980901034716
4.840000000000003,-30.41317355334759,7.724580934889133
4.8700000000000045,-30.569333508983256,7.713068646742926
4.909999999999997,-30.862301961332562,7.666540326090512
4.939999999999998,-30.899346030503516,7.736846681052441
4.969999999999999,-31.11095516495407,7.802906284134991
5.009999999999991,-31.22871814109385,7.79399735151523
5.039999999999992,-31.38044929690659,7.810416657942483
5.0800000000000125,-31.605708062276243,7.819797344806034
5.110000000000014,-31.773778835311532,7.771776451862451
5.139999999999986,-31.957592867314816,7.784525392778846
5.1699999999999875,-32.15874513164163,7.7592812032532095
5.199999999999989,-32.21903254389763,7.828484998331078
5.240000000000009,-32.5013993524015,7.804488281696763
5.27000000000001,-32.52765381336212,7.821620233067733
5.310000000000002,-32.725280648097396,7.850610298750553
5.340000000000003,-32.85266145057977,7.825636426608469
5.3700000000000045,-33.079111603274946,7.842564605992834
5.409999999999997,-33.15583214685321,7.916129174571552
5.439999999999998,-33.33184982687235,7.865244376864069
5.469999999999999,-33.49222249351442,7.876861204549726
5.5,-33.639602046832444,7.885599399960739
5.539999999999992,-33.861293307319286,7.909165395031522
5.569999999999993,-34.02394943870604,7.864811784171479
5.610000000000014,-34.147223867103456,7.936687006909523
5.639999999999986,-34.25124926902354,7.880385023759317
5.6699999999999875,-34.441631987318395,7.961019251570605
5.699999999999989,-34.615527015551926,7.915384791710835
5.740000000000009,-34.66504976898432,7.893187327292907
5.77000000000001,-34.79167896956206,7.9600517097481145
5.810000000000002,-34.92820303663611,7.922107361265631
5.840000000000003,-35.100262093916534,7.8816256555182065
5.8700000000000045,-35.28803692385554,7.880734820746227
5.909999999999997,-35.40366425849498,7.933165735111487
5.939999999999998,-35.56732791028917,7.928137358313336
5.969999999999999,-35.64037164114416,7.944173413058394
6.009999999999991,-35.76797882728279,7.88613219790372
6.039999999999992,-35.914445993304255,7.922671684731512
6.069999999999993,-36.11986193023622,7.96983411427675
6.099999999999994,-36.232476853206755,7.915496525190832
6.139999999999986,-36.32021094337106,7.913675813693629
6.1699999999999875,-36.48673558011651,7.975621024770305
6.210000000000008,-36.646191417425875,7.959682852520274
6.240000000000009,-36.82738569825888,7.9192960080822274
6.27000000000001,-36.8387228012085,7.920290050733087
6.300000000000011,-36.94257334545255,7.912332574046047
6.340000000000003,-37.11643529124558,7.890990154364289
6.3700000000000045,-37.25497009269893,7.930606072155342
6.409999999999997,-37.32451862767339,7.994045372653346
6.439999999999998,-37.35253266245127,7.974477809116138
6.469999999999999,-37.504275707527995,7.925637106044206
6.509999999999991,-37.63756175749004,7.911046668591609
6.539999999999992,-37.73816612549126,7.924920265997088
6.569999999999993,-37.916920667141675,7.907183522950106
6.610000000000014,-38.09894755706191,7.938664464937091
6.639999999999986,-38.14316968098283,7.950810995064444
6.6699999999999875,-38.20571351535619,7.9012079120755345
6.710000000000008,-38.48517611026764,7.943281820460271
6.740000000000009,-38.50979626737535,7.880352907187273
6.77000000000001,-38.66413366496563,7.91386387334515
6.810000000000002,-38.73376741632819,7.8893066325328505
6.840000000000003,-38.773292626068,7.888428594529785
6.8700000000000045,-38.89886560738087,7.848570829287354
6.909999999999997,-39.02890378311277,7.806344137133209
6.939999999999998,-39.16516785025597,7.822780276778957
6.969999999999999,-39.25913401022554,7.897491153178265
7.0,-39.34008197337389,7.851082320833228
7.039999999999992,-39.48685530498624,7.873493872673521
7.069999999999993,-39.584934908896685,7.828108841631348
7.110000000000014,-39.65589141361416,7.856258469045827
7.139999999999986,-39.73280846737325,7.833260112030047
7.1699999999999875,-39.825795946270226,7.838041445644393
7.210000000000008,-39.98976027406752,7.768104908841934
7.25,-40.078567835316065,7.813902924395762
7.280000000000001,-40.23387130126357,7.81688951983773
7.310000000000002,-40.26637980490923,7.827802410012026
7.349999999999994,-40.460970361530784,7.847738333110527
7.3799999999999955,-40.60293257310987,7.807937139661192
7.4199999999999875,-40.67152479030192,7.826320310561869
7.449999999999989,-40.75114550255239,7.800702580492327
7.47999999999999,-40.805146885290746,7.793935384435116
7.509999999999991,-40.902554512023926,7.829998585975488
7.550000000000011,-41.04053799770772,7.7361952346920475
7.5800000000000125,-41.2007676910609,7.783655448597841
7.610000000000014,-41.178282228112224,7.721795189693239
7.650000000000006,-41.296623063087466,7.7744759740795075
7.680000000000007,-41.49357810951769,7.756458135133244
7.710000000000008,-41.55471378713846,7.686993337928044
7.75,-41.6521485041827,7.7075271160576335
7.780000000000001,-41.69017000645399,7.682696369784907
7.810000000000002,-41.80994205698371,7.700671292435828
7.849999999999994,-41.873739229515195,7.694876241198585
7.8799999999999955,-42.02103639058769,7.681015709451401
7.909999999999997,-42.09035994671285,7.691483397628872
7.949999999999989,-42.23406404145062,7.684317916761245
7.97999999999999,-42.285487389191985,7.643394296049678
8.009999999999991,-42.28049045726657,7.662651594318476
8.050000000000011,-42.321925037354234,7.641312374029724
8.080000000000013,-42.49252884946764,7.611522199140808
8.110000000000014,-42.52883566506207,7.584739379269109
8.150000000000006,-42.67789891511202,7.6179249447299355
8.180000000000007,-42.804718631878494,7.571352155052892
8.210000000000008,-42.87056666128338,7.619211997393137
8.25,-42.88938550166786,7.602169421672357
8.280000000000001,-43.026152899116276,7.577877487355522
8.310000000000002,-43.1785332646221,7.57521134107003
8.349999999999994,-43.26086343601346,7.574004097323353
8.379999999999995,-43.36597089879215,7.569609477546692
8.409999999999997,-43.265943167358635,7.5649193849689595
8.449999999999989,-43.523951727151875,7.522904142050066
8.47999999999999,-43.563362044095996,7.526209769409633
8.509999999999991,-43.58291835263372,7.51623407902045
8.550000000000011,-43.67770783007145,7.544046141632833
8.580000000000013,-43.75837801732123,7.521961641810151
8.610000000000014,-43.846679128706455,7.533528565668632
8.650000000000006,-43.97522086910904,7.4933287862085365
8.680000000000007,-44.02146611511707,7.451271529094811
8.710000000000008,-44.077163530886175,7.50874461991765
8.75,-44.23917004130781,7.460600497269553
8.780000000000001,-44.390245125070216,7.481615116234849
8.810000000000002,-44.42280718944967,7.473361013564528
8.849999999999994,-44.45351810157299,7.452404150793086
8.879999999999995,-44.59248395450413,7.356415820794211
8.909999999999997,-44.6600168414414,7.419559991972761
8.949999999999989,-44.656830590218306,7.342741399791123
8.97999999999999,-44.77754544503987,7.410942255333794
9.009999999999991,-44.88417658247054,7.3758195547954415
9.050000000000011,-44.9679190710187,7.348619983625724
9.080000000000013,-44.92953299991787,7.366193796625112
9.110000000000014,-45.094119577482346,7.35215157344993
9.150000000000006,-45.205931064113976,7.35085871778287
9.180000000000007,-45.2141589216888,7.367285734817472
9.219999999999999,-45.26811269111931,7.353950773645124
9.25,-45.45699350722134,7.273837396609139
9.280000000000001,-45.510508578270674,7.327128034844122
9.310000000000002,-45.535482448711996,7.241851778434949
9.349999999999994,-45.6167368169874,7.303371769431749
9.379999999999995,-45.68714929558337,7.297259531996275
9.409999999999997,-45.76926074400544,7.227002664068465
9.449999999999989,-45.87379804514349,7.174890189083243
9.47999999999999,-45.96080122403801,7.273190131200835
9.509999999999991,-46.07349043302238,7.222253960085538
9.539999999999992,-46.08238731473684,7.263792865187554
9.580000000000013,-46.17092329002917,7.2128651941368105
9.610000000000014,-46.2278715390712,7.1755290257028435
9.650000000000006,-46.260938816890125,7.20484010966959
9.680000000000007,-46.32161314226687,7.165938049525323
9.719999999999999,-46.5146080788225,7.145069105866952
9.75,-46.50661078728736,7.1469360382891125
9.780000000000001,-46.60627577453852,7.101066327539996
9.810000000000002,-46.72325520329178,7.084852413680039
9.849999999999994,-46.753708159923555,7.02185984916693
9.879999999999995,-46.86575504653156,7.053579050224755
9.909999999999997,-46.895535704120995,7.0443579785986685
9.949999999999989,-46.96124614477158,7.096773042015485
9.97999999999999,-47.06482569612563,7.072474276250205
10.009999999999991,-47.14389631189406,7.043195178044442
10.050000000000011,-47.15185498818755,6.973163537597827
10.080000000000013,-47.203239747509365,7.024840510226852
10.110000000000014,-47.260439434275035,7.020786775619683
10.150000000000006,-47.43473426401615,6.99898463044488
10.180000000000007,-47.548563136160375,6.950840894358436
10.210000000000008,-47.56050271242857,6.935043721260882
10.25,-47.629915490001444,6.914212176510404
10.280000000000001,-47.63192641735077,6.926922235976235
10.310000000000002,-47.90163709484041,6.8979402803200855
10.349999999999994,-47.88284192383289,6.901922244395337
10.379999999999995,-47.898702279850845,6.920716821769531
10.409999999999997,-47.979716293513775,6.850996529188677
10.449999999999989,-47.98744919523597,6.895197646383082
10.47999999999999,-48.10176575109363,6.903576435317035
10.509999999999991,-48.14225716814399,6.873786843064266
10.550000000000011,-48.19551341831684,6.856277123448848
10.580000000000013,-48.296650832146405,6.855306571281545
10.620000000000005,-48.326389481499795,6.781982661716711
10.650000000000006,-48.44415970630944,6.791383693374428
10.680000000000007,-48.48574590906501,6.812528822306149
10.710000000000008,-48.5677736479789,6.829631568413987
10.75,-48.635738763958216,6.793564220440942
