Time_2;F_2:5;D_2:5;F_2:7;D_2:7;F_2:9;D_2:9;F_2:11;D_2:11;F_2:13;D_2:13;Meas. Temp. Time;Tact
0,521341406740248;2,74212652584538E-10;0;-5,40239852853119E-10;0;-1,70985003933311E-10;0;1,37333699967712E-10;0;2,74212652584538E-10;0;-0,0367393270134926;22,0311783160223
2,69702866021544;-0,00176218050091848;-0,00179616072847466;-0,0135379683842984;0,000791305431143918;0,00189027173109935;0,000509792731246073;-0,00998262437724406;-0,000461983984049397;-0,013331424457192;-0,00382254450863861;0,822157015092671;22,0288766386672
4,87447171285748;-0,00770050781329701;-0,00203796969716663;-0,00323063295627435;-0,000196468174474163;-0,0276819750720279;0,000537790679675965;-0,01112976046943;0,000744671903420979;0,0121193278746432;-0,005890414539925;1,83611688949168;22,0318359381238
7,05366176366806;-0,0121246491607963;0,000860963725072494;-0,00667599749112924;0,000849210718135929;-0,0182711806614861;0,00065446072430575;-0,00908768434237572;0,00128316563681352;-0,0179483652809722;-0,0109572953886659;2,85009310860187;22,0357816707324
9,22785284742713;-0,0116779458758174;-0,00102714029111439;-0,00647241889146244;0,000411531430085432;-0,0279675997016966;0,000635318349679892;-0,0151831817879611;0,0023681032102445;-0,0336321664094612;-0,00674513588938375;3,86404292471707;22,0449883801527
11,4012939603999;-0,0234549936890289;0,000701312390910758;-0,0123134101158939;0,00140699201873762;-0,00582929552138012;0,000193403261458336;-0,0130999283342135;0,000488601391076315;-0,020702138841898;0,00198915286544121;4,87802040111274;22,0397274033411
13,5776142571121;-0,0257088256116731;-0,00156313659225837;-0,0072237077652062;-0,000560322910682309;-0,0123064039535166;-0,00011090060500063;-0,0197749061999275;0,000809082785227844;-0,0155070902760599;3,87684414047129E-5;5,89229019638151;22,0449883801527
15,7537610484287;-0,0247833681341945;-0,00221121687271086;-0,0103771904832684;0,000803768956511242;-0,0407951219267488;0,000501074486510156;-0,0223525964383953;0,00134806302996182;-0,0397561075146768;-0,00195472210160297;6,90595460869372;22,0294077949799
17,9279917366803;-0,0305889208852932;-0,00390801964562293;-0,0166419164493163;0,000919642318704561;-0,0304165823645235;0,00129640239851714;-0,0250946051678511;0,00137944275395263;-0,0186458811858756;-0,00183129022251016;7,91993522830307;22,0265749613122
20,1044327327982;-0,021084495359446;0,000236863284886368;-0,0246529063024354;0,0012695406921317;-0,0240492325742707;-0,000109957790128234;-0,0190209027023229;0,00109816372542859;-0,0315186974644348;-0,00335746128935277;8,9338787579909;22,0357816707324
22,2797497157007;-0,0319017787514895;-0,00313330100111031;-0,0273615531705218;0,000320630975560121;-0,0132394625134111;0,000213451505508999;-0,0229348464426948;-0,000594455816351314;-0,0254793588483153;-0,00271264322233122;9,94789206702262;22,0318359381238
24,4541935138404;-0,029034243994829;0,0012694776509985;-0,0230556433834863;-0,000493353807381247;-0,0538120213536786;-0,00057335754447152;-0,0268174171428655;0,00170382443580941;-0,00487996266519986;-0,00111123869072571;10,9619361795485;22,0357816707324
26,6302573243156;-0,0256019664047926;-0,00371741955935256;-0,0278888445964185;0,000211575824660137;-0,0373158547668027;-0,000381399019575568;-0,0286740334181559;0,00101082176379386;-0,0237351693335768;-0,00726165941227741;11,9759406875819;22,0511261864329
28,8021991243586;-0,0303684760865508;-8,63595994058386E-5;-0,0271613496838654;0,00148491586822619;-0,0562651208756506;0,000244265912408004;-0,0308399232935699;0,00216511097100636;-0,0220244117203947;-0,0102004276646603;12,9898408409208;22,0265749613122
30,9777631638572;-0,0226777968046008;2,13198946461546E-5;-0,0247545492520658;0,000470265508444534;-0,0552502748091683;0,000492636256549162;-0,0333188066410912;0,000773434357071778;-0,0369337347387955;-0,00933046687716121;14,0037793414667;22,0523537476889
33,151954876259;-0,0398239334163009;0,00313065517057787;-0,0258736530668102;0,00107298190432381;-0,0614370067969503;0,000540578520421775;-0,0352711649088633;-0,000103974815356622;-0,0199483561523266;-0,0125095664687631;15,0177354440093;22,0318359381238
35,3300221711397;-0,0360057336329191;-0,00160807447677058;-0,0348106212995845;5,66268138495474E-5;-0,04843170792401;0,00100943675357357;-0,0386052712779019;-0,000333669169032547;-0,0370618308515986;-0,0104116525800304;16,0318122459576;22,0403850254426
37,5065863812342;-0,0389107038317889;-0,00221154561917025;-0,0359550666680661;0,00157753554501472;-0,0227002155502305;0,00104890945276015;-0,038975446601853;0,000128318401850791;-0,0373077326789826;-0,00975349284949267;17,0457557756454;22,054195089573
39,682528863661;-0,0514553998646079;-0,0003689663613482;-0,0410256572149592;0,000897791108049439;-0,0258116384402456;0,00166269511307782;-0,0355801587738824;-6,87311861327089E-5;-0,0421205137336074;-0,00275844349320842;18,059668501839;22,0294077949799
41,8584700888023;-0,0444887538492367;-0,000707595068393019;-0,0389100488891927;0,000620473039652403;-0,0377462060969265;0,00114478302364951;-0,0395734105582051;0,000441461167111967;-0,0285054196083365;-0,00701873986794332;19,0736824395135;22,0449883801527
44,0333897694945;-0,080804998898202;-0,00274899509972215;-0,0411922351672729;0,000783431413660551;-0,0514957856853471;-1,91852042643603E-5;-0,0331377284078371;0,00142041114201952;-0,0323106477590045;-0,00817224766575109;20,0876561440527;22,0336570454816
46,2096019396558;-0,0528856356677352;-0,000443199735601141;-0,0321578931680051;0,00145005489104211;-0,0639719277673976;-0,000462767131840458;-0,0428474577975066;0,000141986261322558;-0,033348710790051;-0,0100521189303819;21,1015952732414;22,0265749613122
48,3861667783931;-0,046433630311185;0,00101119492342683;-0,0396336482122024;-4,09752501671079E-5;-0,071188634639384;-0,000106393224267087;-0,0474413076567544;0,00055480998087809;-0,02473812866765;-0,00414198728682535;22,115560805425;22,0278902055151
50,5624851891771;-0,0501837451993197;0,000247228383706499;-0,0401402962079374;0,00103400823265609;-0,075149753198275;0,000498425372858158;-0,0448351013374122;0,000738362547437532;-0,0291407936588257;-0,00904933936885044;23,129576000385;22,0357816707324
52,7403022842482;-0,0461424929139866;-0,00281526012133781;-0,0374977838864652;0,000930587698641183;-0,0615486057322414;-1,07743071637856E-5;-0,0444586695580256;0,00254669975683974;-0,0218499878974399;-0,012278403151706;24,1435088431463;22,0495917348629
54,9153671814129;-0,0569663372871219;-0,00105730747153387;-0,0414143093012171;0,00163731422948832;-0,068581585425818;0,00150414909218544;-0,0526631771144821;0,00254779868079247;-0,0252604332804367;-0,0112394528776623;25,1575190089643;22,0476188685585
57,0913065206259;-0,0494635273753374;-0,00274429049414771;-0,0460091621830543;-0,000345349611651891;-0,0423183699504079;-4,56173898397694E-5;-0,0458513842372668;-0,00025303215564243;-0,0183208639355144;-0,0134561261514481;26,1715090582147;22,0468297220368
59,2674979455769;-0,0492113393779618;-0,000236344407118949;-0,0474375257617794;-0,000268864157644266;-0,0336292752012923;-0,000671642431077757;-0,0535682275872205;0,00140725332375702;-0,0224380776980979;-0,0154964934589046;27,1854739617556;22,0327127675924
